,ItemName,ManufactureName,UnitQty,Quantity,QtyInPackage,ItemPrice,UnitOfMeasurePrice
0,גזר ארוז,גזר שליט (חוות מיכאל)בעמ,"ק""ג",,1,4.90,4.90
1,מלון,יבולי תנובת הדרום בעמ,"ק""ג",,1,8.90,8.90
2,פומלה,מהדרין תנופורט יצוא ( ש.מ.),"ק""ג",,1,9.90,9.90
3,קלמנטינה,תעשיות תוצרת חקלאית אביטן בני,"ק""ג",,1,6.90,6.90
4,אפרסק,מיטב פרי הרמה (1995) בעמ,"ק""ג",,1,15.90,15.90
5,דג סלמון נורבגי טרי שלם - נקי,מאסטרפוד בעמ,"ק""ג",,1,59.90,59.90
6,בולגרית 24% פח 3  קג`תנובה,תנובה - חלב,"ק""ג",,1,50,5
7,דג לברק טרי נקי,מאסטרפוד בעמ,"ק""ג",,1,59.90,59.90
8,דג בורי טרי נקי,מאסטרפוד בעמ,"ק""ג",,1,39,39
9,דג ברמונדי נקי שלם,מאסטרפוד בעמ,"ק""ג",,1,49.90,49.90
10,שמנות 30% בטעמים מעדנייה גד,מחלבות גד שיווק 1992 בעמ,"ק""ג",,1,31,3.10
11,פילה סלמון נורבגי שלם -טרי,מאסטרפוד בעמ,"ק""ג",,1,99,9.90
12,ברי פקאן בלוק מעדנייה גד,מחלבות גד שיווק 1992 בעמ,"ק""ג",,1,119,11.90
13,כרעיים עוף טרי ארוז,טל הל יסכה בעמ,"ק""ג",,1,26.90,26.90
14,ירך עוף טרי ארוז,עוף עוז שיווק בעמ,"ק""ג",,1,26.90,26.90
15,סטייק פרגית ללא עור,טל הל יסכה בעמ,"ק""ג",,1,44.90,44.90
16,כבד עוף לצליה טרי ארוז,עוף עוז שיווק בעמ,"ק""ג",,1,23.90,23.90
17,צפתית/מעודנת 5%,תנובה - חלב,"ק""ג",,1,45,4.50
18,צוריאל בולגרית מעודנת%5 מעדנייה,החב` המרכזית - טרה,"ק""ג",,1,35,3.50
19,פופקורנס טעם בצל 50 גר,אבאל יזמות בעמ,יח`,,1,4.90,9.80
20,פופקורנס טעם גבינה 50 גר,אבאל יזמות בעמ,יח`,,1,4.90,9.80
21,פופקורנס טעם גריל 50 גר,אבאל יזמות בעמ,יח`,,1,4.90,9.80
22,פופקורנס קרמל מלוח 50 גר,אבאל יזמות בעמ,יח`,,1,4.90,9.80
23,וודקה סטוליצ`יניה (700 מל),הכרם - משקאות חריפים בעמ,יח`,,1,79.90,11.37
24,וודקה רוסקי יורוסטנדרט (700 מל),יורוסטנדרט בעמ,יח`,,1,59.90,8.51
25,הוט פופ 600 גר`,ליימן שליסל בעמ,יח`,,1,15.90,10.60
26,הוט פופ חמאה 600 גר`,ליימן שליסל בעמ,יח`,,1,15.90,2.65
27,הוט פופ לייט 600גר`,ליימן שליסל בעמ,יח`,,1,15.90,2.65
28,הוט פופ 600 גר`,ליימן שליסל בעמ,יח`,,1,15.90,2.65
29,פחמים 2קג,פחם קוואנגו סחר בעמ,יח`,,1,11.90,0.60
30,עלית הארק יקב הגליל (700 מל),יקב הגליל שיווק בעמ,יח`,,1,59.90,7.95
31,חמאה מפינפלד ללא תופסת מלח 500 גר` וילי,ג.וילי-פוד אינטרנשיונל בעמ,יח`,,1,24.90,4.98
32,הר חרמון לבן יקב רמת הגולן (750 מל),היכל היין שקד גולן בעמ,יח`,,1,29.90,3.95
33,300 איקרה ביתית,נטו מלינדה סחר בעמ,יח`,,1,15.90,5.30
34,סלט איקרה ביתית ורודה דלידג (300 גרם),נטו מלינדה סחר בעמ,יח`,,1,15.90,5.30
35,זן בר פריכיות כוסמין ללא מלח 120 גר,אבאל יזמות בעמ,יח`,,1,7.90,6.58
36,זן בר פריכיות כוסמת עם מלח 120 גר,אבאל יזמות בעמ,יח`,,1,7.90,6.58
37,זן בר פריכיות כוסמת ללא מלח 120 גר,אבאל יזמות בעמ,יח`,,1,7.90,6.58
38,זן בר פריכיות תירס עם מלח 120 גר,אבאל יזמות בעמ,יח`,,1,7.90,6.58
39,שוקולד מריר עלית (100x5 גרם),שטראוס גרופ בעמ,יח`,,1,22.90,4.58
40,שוקולד פרה חלב עלית (100x5 גרם),שטראוס גרופ בעמ,יח`,,1,22.90,4.58
41,וודקה פינלנדיה 700 מל,מ. אקרמן בעמ,יח`,,1,64.90,9.23
