,ChainID,StoreID,ItemCode,PromotionID,PromotionDescription,PromotionDescription2,PromotionStartDate,PromotionStartHour,PromotionEndDate,PromotionEndHour,MinPurchaseAmount,DiscountedPrice,DiscountedPricePerMida
0,72906,005,6210661,108763,3ב10.90 באגט בונזור - מאפית,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,10.90,0
1,72906,005,7290104857041,108765,4ב10 כוסות שתיה קרה,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,10,0
2,72906,005,7290013083678,108769,2ב110 מטרנה אקסטרה קייר 700  מעל 100 מוגבל מימוש,None,2020/02/02,06:00:00,2020/05/30,23:59:00,100,110,7.86
3,72906,005,7290013083685,108769,2ב110 מטרנה אקסטרה קייר 700  מעל 100 מוגבל מימוש,None,2020/02/02,06:00:00,2020/05/30,23:59:00,100,110,7.86
4,72906,005,7290001265116,108770,16.90 מטרנה גם וגם מעל 100 מוגבל ל1 יחידה,None,2019/10/27,06:00:00,2020/05/30,23:59:00,100,16.90,5.63
5,72906,005,7290014581036,108772,2ב20 פחם 2קג,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,20,0.50
6,72906,005,7290015253055,108772,2ב20 פחם 2קג,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,20,0.50
7,72906,005,7290104855122,108773,2ב10 כוסות שתיה חמה פאלס,None,2019/12/01,06:00:00,2020/05/30,06:59:00,0,10,0.10
8,72906,005,7290104857416,108773,2ב10 כוסות שתיה חמה פאלס,None,2019/12/01,06:00:00,2020/05/30,06:59:00,0,10,0
9,72906,005,7290002077725,108779,2ב25 סלמון מצונן נטו,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,25,25
10,72906,005,7290016150117,108786,2ב10 סלק וואקום,None,2020/04/21,06:00:00,2020/05/30,23:00:00,0,10,0
11,72906,005,7290016144000,108795,3ב25 קמח חיטה ניפלאות,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,25,0.83
12,72906,005,7290016144031,108796,3ב18 קמח לבן ניפלאות מנופה,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,18,0.60
13,72906,005,7290016144048,108797,2ב30 קמח כוסמין 1קג - נפלאות,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,30,1.50
14,72906,005,7290016144024,108798,2ב25 קמח כוסמין מלא 100% / כוסמין 80%,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,25,1.25
15,72906,005,7290016144055,108798,2ב25 קמח כוסמין מלא 100% / כוסמין 80%,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,25,1.25
16,72906,005,7290014785564,108805,3ב12 אטריות מוכנות - טעמי אסיה,None,2019/10/27,06:00:00,2020/05/30,23:59:00,0,12,2
17,72906,005,1385159,110081,49.90קוביות לגולש טרי ארוז מעל 100 מוגבל,None,2020/02/27,06:00:00,2020/05/30,23:59:00,100,49.90,0
