,ItemName,ManufactureName,UnitQty,Quantity,QtyInPackage,ItemPrice,UnitOfMeasurePrice
0,דובדבן אדום ארוז,ביכורי הנגב מ.ד בעמ,"י""ח",,1,19.90,19.90
1,דג פילה סלמון טרי,ח.י. מעדני גורמה בעמ,"ק""ג",,1,85.40,85.40
2,משמש,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,29.90,29.90
3,ענבים,ביכורי הנגב מ.ד בעמ,"ק""ג",,1,39.90,39.90
4,דובדבן לבן ארוז,ביכורי הנגב מ.ד בעמ,"י""ח",,1,19.90,19.90
5,קוקטייל עוף טרי מקוצב,ח.י. מעדני גורמה בעמ,"ק""ג",,1,36.70,36.70
6,יופלה תות 3%,תנובה בעמ ***,"י""ח",,1,4.10,2.73
7,יופלה פטל,תנובה בעמ ***,"י""ח",,1,4.30,2.87
8,יופלה דובדבן,תנובה בעמ ***,"י""ח",,1,4.10,2.73
9,יופלה אפרסק,תנובה בעמ ***,"י""ח",,1,4.10,2.73
10,שיפודי  פרגיות**.,ח.י. מעדני גורמה בעמ,"ק""ג",,1,59.70,59.70
11,סטייק פרגיות  עוף טרי**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,59.70,59.70
12,פרגית עוף לתנור עם עצם טרי**,ח.י. מעדני גורמה בעמ,"ק""ג",,1,38.40,38.40
13,בשר טחון טרי מנתח מובחר,ח.י. מעדני גורמה בעמ,"ק""ג",,1,51.20,51.20
14,מוקה 1 ליטר תנובה,תנובה בעמ ***,"י""ח",,1,12.90,12.90
15,יוגורט תנובה 1.5% 200גרם,תנובה בעמ ***,"י""ח",,1,2.60,1.30
16,יוגורט תנובה 3% 200גרם,תנובה בעמ ***,"י""ח",,1,2.60,1.30
17,שוקו 1 ל`,תנובה בעמ ***,"י""ח",,1,12.90,12.90
18,תות קפוא 300ג  סנפרוסט,תנובה בשר,"י""ח",,1,17,3.40
19,סמוטיז צהוב 300ג.,תנובה בשר,"י""ח",,1,14.40,4.80
20,סמוטיז ירוק 300ג,תנובה בשר,"י""ח",,1,14.40,4.80
21,סמוטיז אדום 300ג,תנובה בשר,"י""ח",,1,14.40,4.80
22,שייק תות בננה  300ג.,תנובה בעמ ***,"י""ח",,1,15.30,5.10
23,שייק קייל מנגו בננה ופפאיה 300ג,תנובה בשר,"י""ח",,1,15.30,5.10
24,אוכמניות כחולות  מוקפאות 300ג,תנובה בשר,"י""ח",,1,14.40,4.80
25,מיקס פירות יער מוקפא  300ג,תנובה בשר,"י""ח",,1,14.40,4.80
26,אננס מוקפא 300ג,תנובה בשר,"י""ח",,1,14.40,4.80
27,מנגו מוקפא 300ג,תנובה בשר,"י""ח",,1,14.40,4.80
28,פטל שחור מוקפא 300ג,תנובה בשר,"י""ח",,1,14.40,4.80
29,דודבן חמוץ  מוקפא  300ג,תנובה בשר,"י""ח",,1,14.40,4.80
30,לקט ירקות לתנור}סנפרוסט{,תנובה בשר,"י""ח",,1,19.60,2.45
31,לקט לעוף 800גרם סנפרוסט,תנובה בשר,"י""ח",,1,19.40,2.43
32,לקט לפשטידה }800 סנפרוסט{,תנובה בשר,"י""ח",,1,19.40,2.43
33,גזר גמדי 800 גרם,תנובה בשר,"י""ח",,1,15.30,1.91
34,~שעועית חתוכה ירוקה 800 ג`,תנובה בשר,"י""ח",,1,15.30,1.91
35,שעועית צהובה חתוכה 800 ג`,תנובה בשר,"י""ח",,1,15.30,1.91
36,כרובית 800 גרם}סנפרוסט{,תנובה בשר,"י""ח",,1,21.30,2.66
37,תרד עלים 800 גרם,תנובה בשר,"י""ח",,1,20.30,2.54
38,תרד מדליון 800 גרם,תנובה בשר,"י""ח",,1,21.30,2.66
39,"שעועית   לבנה}סנפרוסט {1ק""ג",תנובה בשר,"י""ח",,1,16.20,16.20
40,גרגירי  חומוס(סנפרוסט{ 800גר,תנובה בשר,"י""ח",,1,17,2.13
41,"קלחונים תירס 1 ק""ג",תנובה בשר,"י""ח",,1,16.80,16.80
42,לקט לקוסקוס}סנפרוסט{,תנובה בשר,"י""ח",,1,19.40,2.43
43,לקט ירקות מעו}סנפרוסט{,תנובה בשר,"י""ח",,1,19.40,2.43
44,לקט נורמנדי 800 גסנפרוסט,תנובה בשר,"י""ח",,1,19.40,2.43
45,ארטישוק   תחתיות}סנפרוסט{400גר,תנובה בשר,"י""ח",,1,16.90,4.23
46,דג סלמון קפוא מנות תנובה 6*200גר,תנובה בשר,"ק""ג",,1,85.40,85.40
47,"כיפלי גריל בד""ץ 70 גרם",יוניליוור ישראל שיווק בעמ,"י""ח",,1,3.30,4.71
48,כיפלי חטיף בצל,יוניליוור ישראל שיווק בעמ,"י""ח",,1,3.30,4.71
49,"קוקומן בד""ץ 500 כדורים",יוניליוור ישראל שיווק בעמ,"י""ח",,1,16.90,3.38
50,כיפלי צ יפס 50 ג,יוניליוור ישראל שיווק בעמ,"י""ח",,1,3.30,6.60
51,כיפלי בטעם קטשופ,יוניליוור ישראל שיווק בעמ,"י""ח",,1,3.30,6.60
52,נמס בכוס לייט ירוק 34גר,יוניליוור ישראל שיווק בעמ,"י""ח",,1,5.60,16.47
53,קוקומן חום לבן 375גרם,יוניליוור ישראל שיווק בעמ,"י""ח",,1,16.90,4.51
54,קוקומן כדורים 500גרם,יוניליוור ישראל שיווק בעמ,"י""ח",,1,16.90,3.38
55,"חטיפי דגנים שוגי גו שמיניה בד""ץ 208גרם",יוניליוור ישראל שיווק בעמ,"י""ח",,1,12.70,9.01
56,"חטיפי דגנים שוקו שוגי גו שמניה בד""ץ 20",יוניליוור ישראל שיווק בעמ,"י""ח",,1,14.40,6.92
57,"חטיפי דגנים קוקו גו שמיניה בד""ץ 168גרם",יוניליוור ישראל שיווק בעמ,"י""ח",,1,12.70,7.56
58,פטריות נמס 43 גרם,יוניליוור ישראל שיווק בעמ,"י""ח",,1,5.60,13.02
59,נמס בכוס ברוקולי 42גרם,יוניליוור ישראל שיווק בעמ,"י""ח",,1,5.60,13.33
60,חטיף דגנים עוגי 8 יח 144גרם,יוניליוור ישראל שיווק בעמ,"י""ח",,1,12.70,8.82
61,"פפסי מקס ליים שישייה פחיות 330מ""ל דל ק",טמפו משקאות בעמ,"י""ח",,1,14.40,6.52
62,שניצל עוף ביתי בציפוי שומשום עוף טוב,קבוצת אוסם סחר-שות.מוגבלת,"י""ח",,1,31.20,4.46
63,שניצל אמיתי מעודן עוף טוב,קבוצת אוסם סחר-שות.מוגבלת,"י""ח",,1,34.30,4.90
